CA,Year,Month,Time_ID,Crime_Category,Crime_Count,Crime_Rate,,pop
1,2019,10,2019-10,Financial Crimes,29,0.52191785,,55564.3
1,2019,10,2019-10,Other Crimes,18,0.32394901,,55564.3
1,2019,10,2019-10,Property Crimes,169,3.041521265,,55564.3
1,2019,10,2019-10,Public Order Crimes,8,0.143977338,,55564.3
1,2019,10,2019-10,Sex-Related Crimes,5,0.089985836,,55564.3
1,2019,10,2019-10,Violent Crimes,107,1.925696895,,55564.3
1,2019,11,2019-11,Drug-Related Crimes,8,0.143977338,,55564.3
1,2019,11,2019-11,Financial Crimes,28,0.503920683,,55564.3
1,2019,11,2019-11,Other Crimes,20,0.359943345,,55564.3
1,2019,11,2019-11,Property Crimes,132,2.375626076,,55564.3
1,2019,11,2019-11,Public Order Crimes,4,0.071988669,,55564.3
1,2019,11,2019-11,Sex-Related Crimes,9,0.161974505,,55564.3
1,2019,11,2019-11,Violent Crimes,100,1.799716725,,55564.3
1,2019,12,2019-12,Drug-Related Crimes,6,0.107983003,,55564.3
1,2019,12,2019-12,Financial Crimes,33,0.593906519,,55564.3
1,2019,12,2019-12,Other Crimes,21,0.377940512,,55564.3
1,2019,12,2019-12,Property Crimes,188,3.383467442,,55564.3
1,2019,12,2019-12,Public Order Crimes,2,0.035994334,,55564.3
1,2019,12,2019-12,Sex-Related Crimes,8,0.143977338,,55564.3
1,2019,12,2019-12,Violent Crimes,99,1.781719557,,55564.3
1,2020,1,2020-01,Drug-Related Crimes,8,0.143812469,,55628
1,2020,1,2020-01,Financial Crimes,30,0.539296757,,55628
1,2020,1,2020-01,Other Crimes,31,0.557273316,,55628
1,2020,1,2020-01,Property Crimes,165,2.966132164,,55628
1,2020,1,2020-01,Public Order Crimes,4,0.071906234,,55628
1,2020,1,2020-01,Sex-Related Crimes,11,0.197742144,,55628
1,2020,1,2020-01,Violent Crimes,75,1.348241893,,55628
1,2020,2,2020-02,Drug-Related Crimes,11,0.197742144,,55628
1,2020,2,2020-02,Financial Crimes,36,0.647156108,,55628
1,2020,2,2020-02,Other Crimes,21,0.37750773,,55628
1,2020,2,2020-02,Property Crimes,137,2.462788524,,55628
1,2020,2,2020-02,Public Order Crimes,5,0.089882793,,55628
1,2020,2,2020-02,Sex-Related Crimes,8,0.143812469,,55628
1,2020,2,2020-02,Violent Crimes,76,1.366218451,,55628
1,2020,3,2020-03,Drug-Related Crimes,11,0.197742144,,55628
1,2020,3,2020-03,Financial Crimes,24,0.431437406,,55628
1,2020,3,2020-03,Other Crimes,10,0.179765586,,55628
1,2020,3,2020-03,Property Crimes,112,2.01337456,,55628
1,2020,3,2020-03,Public Order Crimes,2,0.035953117,,55628
1,2020,3,2020-03,Sex-Related Crimes,7,0.12583591,,55628
1,2020,3,2020-03,Violent Crimes,89,1.599913713,,55628
1,2020,4,2020-04,Drug-Related Crimes,1,0.017976559,,55628
1,2020,4,2020-04,Financial Crimes,26,0.467390523,,55628
1,2020,4,2020-04,Other Crimes,11,0.197742144,,55628
1,2020,4,2020-04,Property Crimes,92,1.653843388,,55628
1,2020,4,2020-04,Public Order Crimes,4,0.071906234,,55628
1,2020,4,2020-04,Sex-Related Crimes,5,0.089882793,,55628
1,2020,4,2020-04,Violent Crimes,55,0.988710721,,55628
1,2020,5,2020-05,Drug-Related Crimes,2,0.035953117,,55628
1,2020,5,2020-05,Financial Crimes,16,0.287624937,,55628
1,2020,5,2020-05,Other Crimes,16,0.287624937,,55628
1,2020,5,2020-05,Property Crimes,124,2.229093262,,55628
1,2020,5,2020-05,Public Order Crimes,1,0.017976559,,55628
1,2020,5,2020-05,Sex-Related Crimes,4,0.071906234,,55628
1,2020,5,2020-05,Violent Crimes,86,1.545984037,,55628
1,2020,6,2020-06,Drug-Related Crimes,2,0.035953117,,55628
1,2020,6,2020-06,Financial Crimes,21,0.37750773,,55628
1,2020,6,2020-06,Other Crimes,16,0.287624937,,55628
1,2020,6,2020-06,Property Crimes,132,2.372905731,,55628
1,2020,6,2020-06,Public Order Crimes,3,0.053929676,,55628
1,2020,6,2020-06,Sex-Related Crimes,8,0.143812469,,55628
1,2020,6,2020-06,Violent Crimes,106,1.905515208,,55628
1,2020,7,2020-07,Drug-Related Crimes,5,0.089882793,,55628
1,2020,7,2020-07,Financial Crimes,28,0.50334364,,55628
1,2020,7,2020-07,Other Crimes,10,0.179765586,,55628
1,2020,7,2020-07,Property Crimes,134,2.408858848,,55628
1,2020,7,2020-07,Public Order Crimes,6,0.107859351,,55628
1,2020,7,2020-07,Sex-Related Crimes,9,0.161789027,,55628
1,2020,7,2020-07,Violent Crimes,102,1.833608974,,55628
1,2020,8,2020-08,Drug-Related Crimes,7,0.12583591,,55628
1,2020,8,2020-08,Financial Crimes,21,0.37750773,,55628
1,2020,8,2020-08,Other Crimes,10,0.179765586,,55628
1,2020,8,2020-08,Property Crimes,157,2.822319695,,55628
1,2020,8,2020-08,Public Order Crimes,4,0.071906234,,55628
1,2020,8,2020-08,Sex-Related Crimes,9,0.161789027,,55628
1,2020,8,2020-08,Violent Crimes,110,1.977421442,,55628
1,2020,9,2020-09,Drug-Related Crimes,2,0.035953117,,55628
1,2020,9,2020-09,Financial Crimes,26,0.467390523,,55628
1,2020,9,2020-09,Other Crimes,20,0.359531171,,55628
1,2020,9,2020-09,Property Crimes,148,2.660530668,,55628
1,2020,9,2020-09,Public Order Crimes,3,0.053929676,,55628
1,2020,9,2020-09,Sex-Related Crimes,5,0.089882793,,55628
1,2020,9,2020-09,Violent Crimes,80,1.438124685,,55628
1,2020,10,2020-10,Drug-Related Crimes,6,0.107859351,,55628
1,2020,10,2020-10,Financial Crimes,22,0.395484288,,55628
1,2020,10,2020-10,Other Crimes,18,0.323578054,,55628
1,2020,10,2020-10,Property Crimes,153,2.750413461,,55628
1,2020,10,2020-10,Public Order Crimes,9,0.161789027,,55628
1,2020,10,2020-10,Sex-Related Crimes,7,0.12583591,,55628
1,2020,10,2020-10,Violent Crimes,91,1.63586683,,55628
1,2020,11,2020-11,Drug-Related Crimes,5,0.089882793,,55628
1,2020,11,2020-11,Financial Crimes,27,0.485367081,,55628
1,2020,11,2020-11,Other Crimes,8,0.143812469,,55628
1,2020,11,2020-11,Property Crimes,114,2.049327677,,55628
1,2020,11,2020-11,Public Order Crimes,7,0.12583591,,55628
1,2020,11,2020-11,Sex-Related Crimes,7,0.12583591,,55628
1,2020,11,2020-11,Violent Crimes,78,1.402171568,,55628
1,2020,12,2020-12,Drug-Related Crimes,1,0.017976559,,55628
1,2020,12,2020-12,Financial Crimes,38,0.683109226,,55628
1,2020,12,2020-12,Other Crimes,12,0.215718703,,55628
1,2020,12,2020-12,Property Crimes,109,1.959444884,,55628
1,2020,12,2020-12,Public Order Crimes,4,0.071906234,,55628
1,2020,12,2020-12,Sex-Related Crimes,7,0.12583591,,55628
1,2020,12,2020-12,Violent Crimes,83,1.492054361,,55628
1,2021,1,2021-01,Drug-Related Crimes,6,0.1077352,,55692.10443
1,2021,1,2021-01,Financial Crimes,29,0.520720133,,55692.10443
1,2021,1,2021-01,Other Crimes,10,0.179558666,,55692.10443
1,2021,1,2021-01,Property Crimes,114,2.046968797,,55692.10443
1,2021,1,2021-01,Public Order Crimes,1,0.017955867,,55692.10443
1,2021,1,2021-01,Sex-Related Crimes,4,0.071823467,,55692.10443
1,2021,1,2021-01,Violent Crimes,92,1.651939731,,55692.10443
1,2021,2,2021-02,Drug-Related Crimes,2,0.035911733,,55692.10443
1,2021,2,2021-02,Financial Crimes,29,0.520720133,,55692.10443
1,2021,2,2021-02,Other Crimes,14,0.251382133,,55692.10443
1,2021,2,2021-02,Property Crimes,63,1.131219598,,55692.10443
1,2021,2,2021-02,Public Order Crimes,5,0.089779333,,55692.10443
1,2021,2,2021-02,Sex-Related Crimes,2,0.035911733,,55692.10443
1,2021,2,2021-02,Violent Crimes,76,1.364645865,,55692.10443
1,2021,3,2021-03,Drug-Related Crimes,4,0.071823467,,55692.10443
1,2021,3,2021-03,Financial Crimes,16,0.287293866,,55692.10443
1,2021,3,2021-03,Other Crimes,20,0.359117333,,55692.10443
1,2021,3,2021-03,Property Crimes,118,2.118792263,,55692.10443
1,2021,3,2021-03,Public Order Crimes,6,0.1077352,,55692.10443
1,2021,3,2021-03,Sex-Related Crimes,3,0.0538676,,55692.10443
1,2021,3,2021-03,Violent Crimes,91,1.633983864,,55692.10443
1,2021,4,2021-04,Drug-Related Crimes,5,0.089779333,,55692.10443
1,2021,4,2021-04,Financial Crimes,29,0.520720133,,55692.10443
1,2021,4,2021-04,Other Crimes,31,0.556631866,,55692.10443
1,2021,4,2021-04,Property Crimes,102,1.831498397,,55692.10443
1,2021,4,2021-04,Public Order Crimes,4,0.071823467,,55692.10443
1,2021,4,2021-04,Sex-Related Crimes,4,0.071823467,,55692.10443
1,2021,4,2021-04,Violent Crimes,82,1.472381064,,55692.10443
1,2021,5,2021-05,Drug-Related Crimes,2,0.035911733,,55692.10443
1,2021,5,2021-05,Financial Crimes,23,0.412984933,,55692.10443
1,2021,5,2021-05,Other Crimes,18,0.323205599,,55692.10443
1,2021,5,2021-05,Property Crimes,157,2.819071062,,55692.10443
1,2021,5,2021-05,Public Order Crimes,6,0.1077352,,55692.10443
1,2021,5,2021-05,Sex-Related Crimes,9,0.1616028,,55692.10443
1,2021,5,2021-05,Violent Crimes,97,1.741719064,,55692.10443
1,2021,6,2021-06,Drug-Related Crimes,4,0.071823467,,55692.10443
1,2021,6,2021-06,Financial Crimes,25,0.448896666,,55692.10443
1,2021,6,2021-06,Other Crimes,9,0.1616028,,55692.10443
1,2021,6,2021-06,Property Crimes,139,2.495865463,,55692.10443
1,2021,6,2021-06,Public Order Crimes,12,0.2154704,,55692.10443
1,2021,6,2021-06,Sex-Related Crimes,8,0.143646933,,55692.10443
1,2021,6,2021-06,Violent Crimes,115,2.064924663,,55692.10443
1,2021,7,2021-07,Drug-Related Crimes,3,0.0538676,,55692.10443
1,2021,7,2021-07,Financial Crimes,22,0.395029066,,55692.10443
1,2021,7,2021-07,Other Crimes,15,0.269338,,55692.10443
1,2021,7,2021-07,Property Crimes,109,1.957189464,,55692.10443
1,2021,7,2021-07,Public Order Crimes,8,0.143646933,,55692.10443
1,2021,7,2021-07,Sex-Related Crimes,4,0.071823467,,55692.10443
1,2021,7,2021-07,Violent Crimes,91,1.633983864,,55692.10443
1,2021,8,2021-08,Drug-Related Crimes,1,0.017955867,,55692.10443
1,2021,8,2021-08,Financial Crimes,28,0.502764266,,55692.10443
1,2021,8,2021-08,Other Crimes,16,0.287293866,,55692.10443
1,2021,8,2021-08,Property Crimes,156,2.801115196,,55692.10443
1,2021,8,2021-08,Public Order Crimes,7,0.125691066,,55692.10443
1,2021,8,2021-08,Sex-Related Crimes,2,0.035911733,,55692.10443
1,2021,8,2021-08,Violent Crimes,105,1.885365997,,55692.10443
1,2021,9,2021-09,Drug-Related Crimes,3,0.0538676,,55692.10443
1,2021,9,2021-09,Financial Crimes,23,0.412984933,,55692.10443
1,2021,9,2021-09,Other Crimes,15,0.269338,,55692.10443
1,2021,9,2021-09,Property Crimes,147,2.639512396,,55692.10443
1,2021,9,2021-09,Public Order Crimes,8,0.143646933,,55692.10443
1,2021,9,2021-09,Sex-Related Crimes,8,0.143646933,,55692.10443
1,2021,9,2021-09,Violent Crimes,100,1.795586664,,55692.10443
1,2021,10,2021-10,Drug-Related Crimes,7,0.125691066,,55692.10443
1,2021,10,2021-10,Financial Crimes,14,0.251382133,,55692.10443
1,2021,10,2021-10,Other Crimes,21,0.377073199,,55692.10443
1,2021,10,2021-10,Property Crimes,153,2.747247596,,55692.10443
1,2021,10,2021-10,Public Order Crimes,3,0.0538676,,55692.10443
1,2021,10,2021-10,Sex-Related Crimes,6,0.1077352,,55692.10443
1,2021,10,2021-10,Violent Crimes,99,1.777630797,,55692.10443
1,2021,11,2021-11,Drug-Related Crimes,3,0.0538676,,55692.10443
1,2021,11,2021-11,Financial Crimes,28,0.502764266,,55692.10443
1,2021,11,2021-11,Other Crimes,23,0.412984933,,55692.10443
1,2021,11,2021-11,Property Crimes,177,3.178188395,,55692.10443
1,2021,11,2021-11,Public Order Crimes,2,0.035911733,,55692.10443
1,2021,11,2021-11,Sex-Related Crimes,9,0.1616028,,55692.10443
1,2021,11,2021-11,Violent Crimes,79,1.418513464,,55692.10443
1,2021,12,2021-12,Drug-Related Crimes,3,0.0538676,,55692.10443
1,2021,12,2021-12,Financial Crimes,18,0.323205599,,55692.10443
1,2021,12,2021-12,Other Crimes,15,0.269338,,55692.10443
1,2021,12,2021-12,Property Crimes,157,2.819071062,,55692.10443
1,2021,12,2021-12,Public Order Crimes,1,0.017955867,,55692.10443
1,2021,12,2021-12,Sex-Related Crimes,7,0.125691066,,55692.10443
1,2021,12,2021-12,Violent Crimes,108,1.939233597,,55692.10443
1,2022,1,2022-01,Drug-Related Crimes,1,0.017935199,,55756.28274
1,2022,1,2022-01,Financial Crimes,27,0.48425036,,55756.28274
1,2022,1,2022-01,Other Crimes,13,0.233157581,,55756.28274
1,2022,1,2022-01,Property Crimes,165,2.959307757,,55756.28274
1,2022,1,2022-01,Public Order Crimes,3,0.053805596,,55756.28274
1,2022,1,2022-01,Sex-Related Crimes,6,0.107611191,,55756.28274
1,2022,1,2022-01,Violent Crimes,72,1.291334294,,55756.28274
1,2022,2,2022-02,Drug-Related Crimes,4,0.071740794,,55756.28274
1,2022,2,2022-02,Financial Crimes,21,0.376639169,,55756.28274
1,2022,2,2022-02,Other Crimes,19,0.340768772,,55756.28274
1,2022,2,2022-02,Property Crimes,130,2.331575808,,55756.28274
1,2022,2,2022-02,Public Order Crimes,7,0.12554639,,55756.28274
1,2022,2,2022-02,Sex-Related Crimes,7,0.12554639,,55756.28274
1,2022,2,2022-02,Violent Crimes,87,1.560362272,,55756.28274
1,2022,3,2022-03,Drug-Related Crimes,9,0.161416787,,55756.28274
1,2022,3,2022-03,Financial Crimes,18,0.322833573,,55756.28274
1,2022,3,2022-03,Other Crimes,24,0.430444765,,55756.28274
1,2022,3,2022-03,Property Crimes,116,2.080483029,,55756.28274
1,2022,3,2022-03,Public Order Crimes,5,0.089675993,,55756.28274
1,2022,3,2022-03,Sex-Related Crimes,11,0.197287184,,55756.28274
1,2022,3,2022-03,Violent Crimes,73,1.309269492,,55756.28274
1,2022,4,2022-04,Drug-Related Crimes,9,0.161416787,,55756.28274
1,2022,4,2022-04,Financial Crimes,18,0.322833573,,55756.28274
1,2022,4,2022-04,Other Crimes,28,0.502185559,,55756.28274
1,2022,4,2022-04,Property Crimes,145,2.600603786,,55756.28274
1,2022,4,2022-04,Public Order Crimes,3,0.053805596,,55756.28274
1,2022,4,2022-04,Sex-Related Crimes,11,0.197287184,,55756.28274
1,2022,4,2022-04,Violent Crimes,83,1.488621478,,55756.28274
1,2022,5,2022-05,Drug-Related Crimes,2,0.035870397,,55756.28274
1,2022,5,2022-05,Financial Crimes,15,0.269027978,,55756.28274
1,2022,5,2022-05,Other Crimes,16,0.286963176,,55756.28274
1,2022,5,2022-05,Property Crimes,189,3.389752521,,55756.28274
1,2022,5,2022-05,Public Order Crimes,9,0.161416787,,55756.28274
1,2022,5,2022-05,Sex-Related Crimes,8,0.143481588,,55756.28274
1,2022,5,2022-05,Violent Crimes,123,2.206029419,,55756.28274
1,2022,6,2022-06,Drug-Related Crimes,4,0.071740794,,55756.28274
1,2022,6,2022-06,Financial Crimes,16,0.286963176,,55756.28274
1,2022,6,2022-06,Other Crimes,21,0.376639169,,55756.28274
1,2022,6,2022-06,Property Crimes,200,3.587039705,,55756.28274
1,2022,6,2022-06,Public Order Crimes,10,0.179351985,,55756.28274
1,2022,6,2022-06,Sex-Related Crimes,11,0.197287184,,55756.28274
1,2022,6,2022-06,Violent Crimes,115,2.062547831,,55756.28274
1,2022,7,2022-07,Drug-Related Crimes,7,0.12554639,,55756.28274
1,2022,7,2022-07,Financial Crimes,23,0.412509566,,55756.28274
1,2022,7,2022-07,Other Crimes,32,0.573926353,,55756.28274
1,2022,7,2022-07,Property Crimes,176,3.156594941,,55756.28274
1,2022,7,2022-07,Public Order Crimes,9,0.161416787,,55756.28274
1,2022,7,2022-07,Sex-Related Crimes,9,0.161416787,,55756.28274
1,2022,7,2022-07,Violent Crimes,145,2.600603786,,55756.28274
1,2022,8,2022-08,Drug-Related Crimes,3,0.053805596,,55756.28274
1,2022,8,2022-08,Financial Crimes,23,0.412509566,,55756.28274
1,2022,8,2022-08,Other Crimes,23,0.412509566,,55756.28274
1,2022,8,2022-08,Property Crimes,220,3.945743676,,55756.28274
1,2022,8,2022-08,Public Order Crimes,9,0.161416787,,55756.28274
1,2022,8,2022-08,Sex-Related Crimes,11,0.197287184,,55756.28274
1,2022,8,2022-08,Violent Crimes,99,1.775584654,,55756.28274
1,2022,9,2022-09,Drug-Related Crimes,5,0.089675993,,55756.28274
1,2022,9,2022-09,Financial Crimes,30,0.538055956,,55756.28274
1,2022,9,2022-09,Other Crimes,22,0.394574368,,55756.28274
1,2022,9,2022-09,Property Crimes,234,4.196836455,,55756.28274
1,2022,9,2022-09,Public Order Crimes,9,0.161416787,,55756.28274
1,2022,9,2022-09,Sex-Related Crimes,9,0.161416787,,55756.28274
1,2022,9,2022-09,Violent Crimes,107,1.919066242,,55756.28274
1,2022,10,2022-10,Drug-Related Crimes,6,0.107611191,,55756.28274
1,2022,10,2022-10,Financial Crimes,17,0.304898375,,55756.28274
1,2022,10,2022-10,Other Crimes,18,0.322833573,,55756.28274
1,2022,10,2022-10,Property Crimes,195,3.497363713,,55756.28274
1,2022,10,2022-10,Public Order Crimes,5,0.089675993,,55756.28274
1,2022,10,2022-10,Sex-Related Crimes,2,0.035870397,,55756.28274
1,2022,10,2022-10,Violent Crimes,130,2.331575808,,55756.28274
1,2022,11,2022-11,Drug-Related Crimes,4,0.071740794,,55756.28274
1,2022,11,2022-11,Financial Crimes,23,0.412509566,,55756.28274
1,2022,11,2022-11,Other Crimes,20,0.358703971,,55756.28274
1,2022,11,2022-11,Property Crimes,150,2.690279779,,55756.28274
1,2022,11,2022-11,Public Order Crimes,4,0.071740794,,55756.28274
1,2022,11,2022-11,Sex-Related Crimes,9,0.161416787,,55756.28274
1,2022,11,2022-11,Violent Crimes,90,1.614167867,,55756.28274
1,2022,12,2022-12,Drug-Related Crimes,6,0.107611191,,55756.28274
1,2022,12,2022-12,Financial Crimes,22,0.394574368,,55756.28274
1,2022,12,2022-12,Other Crimes,19,0.340768772,,55756.28274
1,2022,12,2022-12,Property Crimes,174,3.120724544,,55756.28274
1,2022,12,2022-12,Public Order Crimes,1,0.017935199,,55756.28274
1,2022,12,2022-12,Sex-Related Crimes,4,0.071740794,,55756.28274
1,2022,12,2022-12,Violent Crimes,99,1.775584654,,55756.28274
1,2023,1,2023-01,Drug-Related Crimes,7,0.125401879,,55820.535
1,2023,1,2023-01,Financial Crimes,19,0.34037653,,55820.535
1,2023,1,2023-01,Other Crimes,23,0.412034747,,55820.535
1,2023,1,2023-01,Property Crimes,180,3.224619757,,55820.535
1,2023,1,2023-01,Public Order Crimes,7,0.125401879,,55820.535
1,2023,1,2023-01,Sex-Related Crimes,4,0.071658217,,55820.535
1,2023,1,2023-01,Violent Crimes,89,1.594395324,,55820.535
1,2023,2,2023-02,Drug-Related Crimes,10,0.179145542,,55820.535
1,2023,2,2023-02,Financial Crimes,22,0.394120192,,55820.535
1,2023,2,2023-02,Other Crimes,24,0.429949301,,55820.535
1,2023,2,2023-02,Property Crimes,157,2.81258501,,55820.535
1,2023,2,2023-02,Public Order Crimes,6,0.107487325,,55820.535
1,2023,2,2023-02,Sex-Related Crimes,7,0.125401879,,55820.535
1,2023,2,2023-02,Violent Crimes,93,1.666053541,,55820.535
1,2023,3,2023-03,Drug-Related Crimes,2,0.035829108,,55820.535
1,2023,3,2023-03,Financial Crimes,33,0.591180289,,55820.535
1,2023,3,2023-03,Other Crimes,27,0.483692964,,55820.535
1,2023,3,2023-03,Property Crimes,192,3.439594407,,55820.535
1,2023,3,2023-03,Public Order Crimes,5,0.089572771,,55820.535
1,2023,3,2023-03,Sex-Related Crimes,5,0.089572771,,55820.535
1,2023,3,2023-03,Violent Crimes,101,1.809369975,,55820.535
1,2023,4,2023-04,Drug-Related Crimes,6,0.107487325,,55820.535
1,2023,4,2023-04,Financial Crimes,47,0.841984048,,55820.535
1,2023,4,2023-04,Other Crimes,28,0.501607518,,55820.535
1,2023,4,2023-04,Property Crimes,169,3.027559661,,55820.535
1,2023,4,2023-04,Public Order Crimes,5,0.089572771,,55820.535
1,2023,4,2023-04,Sex-Related Crimes,10,0.179145542,,55820.535
1,2023,4,2023-04,Violent Crimes,99,1.773540866,,55820.535
1,2023,5,2023-05,Drug-Related Crimes,5,0.089572771,,55820.535
1,2023,5,2023-05,Financial Crimes,33,0.591180289,,55820.535
1,2023,5,2023-05,Other Crimes,26,0.465778409,,55820.535
1,2023,5,2023-05,Property Crimes,202,3.618739949,,55820.535
1,2023,5,2023-05,Public Order Crimes,4,0.071658217,,55820.535
1,2023,5,2023-05,Sex-Related Crimes,6,0.107487325,,55820.535
1,2023,5,2023-05,Violent Crimes,117,2.096002842,,55820.535
1,2023,6,2023-06,Drug-Related Crimes,6,0.107487325,,55820.535
1,2023,6,2023-06,Financial Crimes,27,0.483692964,,55820.535
1,2023,6,2023-06,Other Crimes,23,0.412034747,,55820.535
1,2023,6,2023-06,Property Crimes,231,4.138262021,,55820.535
1,2023,6,2023-06,Public Order Crimes,4,0.071658217,,55820.535
1,2023,6,2023-06,Sex-Related Crimes,6,0.107487325,,55820.535
1,2023,6,2023-06,Violent Crimes,116,2.078088288,,55820.535
1,2023,7,2023-07,Drug-Related Crimes,1,0.017914554,,55820.535
1,2023,7,2023-07,Financial Crimes,44,0.788240385,,55820.535
1,2023,7,2023-07,Other Crimes,12,0.21497465,,55820.535
1,2023,7,2023-07,Property Crimes,174,3.117132432,,55820.535
1,2023,7,2023-07,Public Order Crimes,5,0.089572771,,55820.535
1,2023,7,2023-07,Sex-Related Crimes,9,0.161230988,,55820.535
1,2023,7,2023-07,Violent Crimes,127,2.275148384,,55820.535
1,2023,8,2023-08,Drug-Related Crimes,9,0.161230988,,55820.535
1,2023,8,2023-08,Financial Crimes,42,0.752411277,,55820.535
1,2023,8,2023-08,Other Crimes,28,0.501607518,,55820.535
1,2023,8,2023-08,Property Crimes,216,3.869543708,,55820.535
1,2023,8,2023-08,Public Order Crimes,5,0.089572771,,55820.535
1,2023,8,2023-08,Sex-Related Crimes,6,0.107487325,,55820.535
1,2023,8,2023-08,Violent Crimes,120,2.149746505,,55820.535
1,2023,9,2023-09,Drug-Related Crimes,3,0.053743663,,55820.535
1,2023,9,2023-09,Financial Crimes,20,0.358291084,,55820.535
1,2023,9,2023-09,Other Crimes,30,0.537436626,,55820.535
1,2023,9,2023-09,Property Crimes,200,3.582910841,,55820.535
1,2023,9,2023-09,Public Order Crimes,9,0.161230988,,55820.535
1,2023,9,2023-09,Sex-Related Crimes,6,0.107487325,,55820.535
1,2023,9,2023-09,Violent Crimes,124,2.221404721,,55820.535
1,2023,10,2023-10,Drug-Related Crimes,5,0.089572771,,55820.535
1,2023,10,2023-10,Financial Crimes,23,0.412034747,,55820.535
1,2023,10,2023-10,Other Crimes,24,0.429949301,,55820.535
1,2023,10,2023-10,Property Crimes,236,4.227834792,,55820.535
1,2023,10,2023-10,Public Order Crimes,2,0.035829108,,55820.535
1,2023,10,2023-10,Sex-Related Crimes,5,0.089572771,,55820.535
1,2023,10,2023-10,Violent Crimes,104,1.863113637,,55820.535
1,2023,11,2023-11,Drug-Related Crimes,2,0.035829108,,55820.535
1,2023,11,2023-11,Financial Crimes,16,0.286632867,,55820.535
1,2023,11,2023-11,Other Crimes,34,0.609094843,,55820.535
1,2023,11,2023-11,Property Crimes,268,4.801100527,,55820.535
1,2023,11,2023-11,Public Order Crimes,7,0.125401879,,55820.535
1,2023,11,2023-11,Sex-Related Crimes,7,0.125401879,,55820.535
1,2023,11,2023-11,Violent Crimes,96,1.719797204,,55820.535
1,2023,12,2023-12,Drug-Related Crimes,7,0.125401879,,55820.535
1,2023,12,2023-12,Financial Crimes,21,0.376205638,,55820.535
1,2023,12,2023-12,Other Crimes,23,0.412034747,,55820.535
1,2023,12,2023-12,Property Crimes,259,4.639869539,,55820.535
1,2023,12,2023-12,Public Order Crimes,6,0.107487325,,55820.535
1,2023,12,2023-12,Sex-Related Crimes,7,0.125401879,,55820.535
1,2023,12,2023-12,Violent Crimes,112,2.006430071,,55820.535
1,2024,1,2024-01,Financial Crimes,16,0.286302938,,55884.86131
1,2024,1,2024-01,Other Crimes,32,0.572605877,,55884.86131
1,2024,1,2024-01,Property Crimes,244,4.366119809,,55884.86131
1,2024,1,2024-01,Public Order Crimes,1,0.017893934,,55884.86131
1,2024,1,2024-01,Sex-Related Crimes,10,0.178939336,,55884.86131
1,2024,1,2024-01,Violent Crimes,114,2.039908436,,55884.86131
1,2024,2,2024-02,Drug-Related Crimes,4,0.071575735,,55884.86131
